,Unnamed: 0,Unnamed: 0.1,mid,name,sex,level,has_fans_badge,title,has_live_room,zone,following,follower,follower_mid_list
137,137,208259,208259,陈睿,男,6,True,bilibili董事长兼CEO,1,"{'生活': 2, '知识': 2, '娱乐': 1}",409,2158066,"[249608727, 18706318, 90361813, 10897973, 14946689, 6171645, 946974, 4856007, 596324576, 684169, 7788379, 50329118, 641591444, 448039667, 116683, 269558, 15385187, 598464467, 151365295, 15960317, 646730844, 488836173, 63231, 353840826, 96070394, 287795639, 16720403, 17819768, 4059920, 3404595, 2374194, 532741557, 124735327, 6014992, 605205509, 306895558, 290548469, 42619059, 403748305, 6075139, 388699948, 345630501, 470156882, 75, 483311105, 486287787, 326246517, 3066511, 14110780, 254463269, 888465, 11491546, 517327498, 39627524, 99157282, 250111460, 9458053, 390461123, 37663924, 15377173, 36081646, 53456, 41683, 235555226, 8366990, 163637592, 456664753, 356798697, 437316738, 489412051, 436473455, 14583962, 9321359, 19577966, 102984190, 927587, 26321887, 433587902, 562197, 479893558, 617285, 12820125, 32660634, 472747194, 185546, 16539048, 14254182, 32708587, 258150656, 466272, 72270557, 2689967, 8055928, 113362335, 32820037, 407045223, 634131, 282994, 521444, 11264229, 2829782, 50333369, 39304265, 159122]"
138,138,2200736,2200736,才疏学浅的才浅,男,6,True,bilibili 知名UP主,1,"{'生活': 21, '知识': 14}",113,2176960,"[416128940, 10119428, 168598, 295723, 515993, 562197, 730732, 927587, 946974, 3066511, 26240675, 37663924, 39627524, 59905809, 79577853, 147166910, 176037767, 454719565, 470156882, 517327498, 7552204, 145149047, 11870568, 521249172, 221648, 367877, 54992199, 2435767, 1420982, 63231, 1526101, 4408538, 433351, 2378908, 339233162, 290548469, 808171, 52165725, 389088, 14804670, 254463269, 280793434, 526559715, 125526, 52250, 486287787, 14583962, 163637592, 119801456, 15773384, 3380239, 99157282, 452161580, 129259501, 20165629, 284424, 287795639, 17416517, 258150656, 27218150, 2884629, 1939319, 250858633, 97177641, 14110780, 88461692, 20503549, 10330740, 374377, 7596516, 777536, 122879]"
139,139,347667464,347667464,老爸评测,男,6,True,bilibili 知名UP主,1,"{'时尚': 49, '生活': 54, '纪录片': 1, '美食': 28, '知识': 22}",48,2144372,"[19319172, 517327498, 337521240, 11870568, 25782796, 19696996, 9458053, 147166910, 419743655, 18202105, 254463269, 1420982, 384298638, 489412051, 466272, 113362335, 250111460, 17409016, 326246517, 546195, 163637592, 32050054, 223146252, 250475408, 174501086, 321173469, 407045223, 19577966, 8047632, 235555226, 7584632, 222103174, 26366366, 37090048]"
140,140,123938419,123938419,嘻咦啊看,保密,6,True,bilibili 2018百大UP主、嘻咦啊看官方账号,1,"{'生活': 11, '影视': 60, '游戏': 1, '娱乐': 3}",9,2118307,"[37090048, 37663924, 176037767, 235555226, 2929582]"
141,141,26240675,26240675,与山0v0,男,6,True,bilibili 2019百大UP主、知名UP主,1,"{'动画': 1, '生活': 71, '美食': 2, '游戏': 488}",80,2127549,"[246370149, 36046546, 515993, 59905809, 2200736, 9617619, 99157282, 423895, 20892823, 17171565, 7349, 2403047, 43536, 454719565, 686127, 11139681, 337521240, 3957971, 163637592, 28053896, 4162287, 122879, 168598, 546195, 13354765, 53456, 416128940, 178029850, 22298920, 37291782, 2728123, 92568184, 147166910, 1605721, 279583114, 7788379, 265059948, 436473455, 36825256, 5970160, 7956629, 406745134, 285499073, 4223935, 35359510, 7552204, 4050333, 295711424, 19642758, 14254182, 234256, 28642491, 1918296, 4578433, 562197]"
142,142,617285,617285,芒果冰OL,保密,6,True,bilibili 2018百大UP主,1,"{'生活': 2, '音乐': 1, '知识': 1, '游戏': 242}",485,2078658,"[461637, 6075139, 63231, 2142762, 122879, 5294454, 355596637, 25876945, 79577853, 50329118, 15773384, 282994, 23604445, 216025, 37663924, 483311105, 642389251, 67141, 29296192, 322892, 730732, 19577966, 605544858, 429251, 9824766, 43976732, 39627524, 16853896, 176037767, 20163112, 129240403, 1724598, 397540531, 1328260, 3433092, 119801456, 448039667, 32365949, 290548469, 2728123, 489412051, 178029850, 1393437, 19456751, 14254182, 5970160, 9617619, 52190805, 17901717, 279583114, 8034163, 382986457, 52250, 35359510, 53456, 13705279, 392035586, 98627270, 437316738, 21330948, 20530305, 7349, 1565155, 70666, 79061224, 347667464, 7714, 198439, 96070394, 2920960, 719238, 3211302, 13354765, 37199377, 808171, 16419172, 326081112, 4249401, 927687, 80304, 37090048, 254463269, 7487399]"
143,143,3682229,3682229,长歌与小见见,女,6,True,bilibili 2019百大UP主、知名游戏UP主,1,"{'动画': 1, '鬼畜': 1, '舞蹈': 3, '生活': 118, '影视': 16, '数码': 1, '美食': 5, '音乐': 22, '知识': 12, '游戏': 787, '娱乐': 2}",76,2076304,"[29440965, 9617619, 17819768, 585267, 391679, 54992199, 14583962, 472747194, 562197, 20165629, 548824, 388063772, 381435385, 383578614, 37090048, 8047632, 257851644, 6534506, 378034, 279991456, 50329118, 2403047, 3380239, 730732, 1565155, 123938419, 37946996, 30643878, 546195, 8578857, 125526, 5055, 269558, 4162287]"
144,144,7714,7714,女孩为何穿短裙,保密,6,True,bilibili 2018百大UP主、 知名UP主,1,"{'鬼畜': 54, '生活': 1, '游戏': 3}",241,2077164,"[9617619, 174501086, 18706318, 81824112, 24314825, 1724598, 15773384, 59905809, 646730844, 521249172, 51896064, 250475408, 474521380, 37090048, 119801456, 75547577, 37663924, 290548469, 517327498, 7788379, 2689967, 7375428, 38351330, 297242063, 347667464, 477631979, 102999485, 99748932, 9303228, 52250, 125526, 407045223, 40966108, 617285, 223146252, 280793434, 4162287, 145149047, 900171, 748709, 423895, 43536, 9458053, 97177641, 684169, 19071708, 235555226, 22770727, 7792521, 2691287, 30222764, 208259, 375375, 8047632, 391679, 2989565, 16539048, 5374954, 23604445, 10893225, 614735, 23920239, 13705279, 1398957, 51766, 433351, 8581342, 3379951, 116683, 6171645, 1532165, 2460656, 322892, 777536, 398510, 2, 5055, 6997378, 808171]"
145,145,295711424,295711424,神秘店长A,男,6,True,bilibili 2019百大UP主,1,"{'生活': 3, '知识': 1, '游戏': 95}",278,2043875,"[235555226, 90361813, 872507, 3353026, 69307, 12434430, 81824112, 19319172, 5294454, 37090048, 8491103, 246370149, 642389251, 356798697, 389088, 3957971, 2728123, 585267, 2223018, 515993, 216623621, 42619059, 306895558, 353539995, 119801456, 7817472, 122879, 397540531, 517327498, 21330948, 37663924, 18202105, 402574397, 3066511, 258150656, 450595813, 125526, 213216169, 64137054, 946974, 4050333, 374377, 22141287, 305642157, 14506388, 35359510, 3766866, 38351330, 472747194, 116683, 383578614, 75547577, 1643718, 2920960, 280793434, 163637592, 7788379, 8366990, 3331521, 32820037, 58852835, 94281836, 79061224, 52250, 436473455, 279583114, 4578433, 483879799, 416128940, 11870568, 250111460, 315898473, 26240675, 152389373, 433351, 13337125, 254463269, 365135915, 24314825, 2029306, 8784855, 1774758, 178029850, 43976732, 41273726, 43536, 1605721, 437316738, 1848018, 9824766, 37291782, 20951119, 1526101, 5970160, 7956629, 1918296, 390461123, 285499073, 51896064, 36825256, 4408538, 16794231, 14254182, 35304890, 4223935, 6574487, 161775300, 129240403, 7552204, 10040906, 92568184, 295723, 11278782, 883968, 176037767, 32786875, 168598, 3380239, 562197, 16539048, 13354765, 20990353, 2206456, 25876945, 17409016, 10462362, 63231, 7487399, 177613639, 39101587, 11336264, 28642491, 2522486, 10558098, 2733216, 748709, 24323, 927687, 3046429, 271442527, 40966108, 26633150, 53456, 283538, 470465, 208259, 2103351, 216025, 103416759, 900171, 617285]"
146,146,470156882,470156882,小艾大叔,男,6,True,bilibili 知名UP主,1,"{'生活': 30, '娱乐': 1}",52,2063990,"[258150656, 520155988, 517327498, 254463269, 598464467, 489412051, 102999485, 9617619, 25150941, 353539995, 7552204, 52165725, 163637592, 25910292, 257975429, 81824112, 85835398, 394609671, 290526283, 26633150, 486287787, 19642758, 16419172, 37663924, 2, 208259, 326246517, 2920960, 946974, 119801456, 125526, 53166650, 235555226, 37090048]"
147,147,203337614,203337614,开心嘴炮,保密,6,True,bilibili 知名娱乐UP主,1,"{'舞蹈': 15, '生活': 7, '国创': 1, '影视': 162, '娱乐': 73}",25,2038738,"[345630501, 254463269, 21837784, 927587, 4856007, 138832847, 37090048, 641975239, 10119428, 517327498, 27218150, 29296192, 6739643, 79061224, 154021609]"
148,148,2374194,2374194,墨韵Moyun,女,6,True,bilibili 2019百大UP主、 知名音乐UP主,1,"{'资讯': 1, '音乐': 37}",194,2011039,"[14804670, 347667464, 26321770, 16206007, 316381099, 4379633, 269558, 634131, 116683, 3379951, 30625977, 641975239, 642389251, 483311105, 42619059, 403748305, 375375, 50329118, 535019206, 257975429, 517327498, 25422790, 27756469, 472747194, 18202105, 324753357, 19577966, 159122, 38351330, 1770706, 10128411, 337521240, 51766, 1885078, 234782, 163637592, 250858633, 50333369, 290526283, 808171, 20990353, 280793434, 11684516, 258844831, 38740321, 85318798, 40966108, 16307541, 6154152, 21562856, 2103351, 9550310, 2460656, 6272357, 1438811, 423442, 284424, 12444306, 585267, 284120, 6171645, 391679]"
149,149,11336264,11336264,TESTV官方频道,保密,6,True,bilibili 知名科技UP主,1,"{'鬼畜': 3, '时尚': 1, '生活': 151, '影视': 3, '数码': 645, '美食': 50, '音乐': 1, '知识': 16, '游戏': 4}",163,1992840,"[927587, 254726274, 1724598, 6739643, 290526283, 37961599, 6574487, 382986457, 456404164, 338927049, 107130503, 26139491, 269558, 378034, 39627524, 29329085, 326246517, 520155988, 453972, 35359510, 483311105, 119801456, 18202105, 113362335, 3380239, 125526, 216623621, 546195, 337521240, 104207471, 43536, 9008159, 4474705, 22141287, 17409016, 437316738, 116683, 196356191, 390461123, 8366990, 2920960, 62540916, 436473455, 235555226, 15773384, 3066511, 14506388, 267685040, 12855005, 37090048, 163637592, 394067394, 24738601, 946974, 17546432, 7458285, 10462362, 99157282, 7349, 9824766, 92568184, 883968, 4162287, 123938419, 26349722, 375375, 52250, 777536]"
150,150,3345720,3345720,犬来八荒w,保密,6,True,演员成果,1,"{'影视': 2, '娱乐': 10}",38,1985132,"[29296192, 486287787, 90361813, 546195, 95480382, 10330740, 604003146, 454719565, 37663924, 235555226, 154021609, 6739643, 32660634, 203337614, 138832847, 4856007, 79061224, 17819768, 62540916, 7584632, 15773384]"
151,151,5957440,5957440,曼食慢语,保密,6,True,bilibili 2018百大UP主、 知名美食UP主,1,"{'生活': 61, '美食': 328}",16,1963013,"[235555226, 37090048]"
152,152,11870568,11870568,拉宏桑,保密,6,True,bilibili 2019百大UP主、知名UP主,1,"{'鬼畜': 1, '舞蹈': 1, '时尚': 23, '生活': 152, '美食': 29, '音乐': 11, '知识': 1, '游戏': 1, '娱乐': 5}",179,1951885,"[102999485, 430926487, 1420982, 1526101, 2200736, 39627524, 5970160, 9617619, 64925986, 1754707, 777536, 12807175, 36267054, 27756469, 596324576, 13354765, 1577804, 562197, 8366990, 147166910, 38053181, 1885078, 1962633, 437316738, 347667464, 16206007, 178029850, 295723, 168598, 3066511, 6272357, 517327498, 254463269, 99157282, 37663924, 7788379, 546195, 383444910, 9458053, 946974, 4474705, 6574487, 164139557, 285499073, 466272, 395936853, 17409016, 25623387, 414641554, 4548018, 21837784, 79061224, 163637592, 25782796, 1858682, 7552204, 26139491, 12444306, 297242063, 324753357, 221648, 75912367, 92568184, 113362335, 142371069, 10345615, 279583114, 19642758, 7956629, 35581334, 21778636, 20423027, 10303206, 15773384, 15834498, 22121599]"
153,153,393166851,393166851,大碗拿铁,保密,6,True,bilibili 知名美食UP主,1,{'美食': 74},63,1945461,"[414641554, 1754707, 3066511, 651039864, 99157282, 125526, 17409016, 37663924, 236711132, 15773384, 395936853, 320818292, 52190805, 267038161, 50660116, 18202105, 8047632, 250858633, 17546432, 163637592, 431047137, 338927049, 11336264, 176037767, 26366366, 1420982, 5632230, 1532165, 946974, 419743655, 290526283, 5957440, 216156027, 37090048, 235555226]"
154,154,57863910,57863910,王者荣耀,男,6,True,王者荣耀官方,1,"{'动画': 3, '舞蹈': 5, '生活': 8, '音乐': 66, '游戏': 1135}",161,1941574,"[16484, 54256094, 2374194, 321422126, 11100920, 9617619, 13118294, 6875363, 392836434, 254420382, 44688866, 777536, 1950209, 1935882, 7946235, 472755538, 108569350, 11229785, 174070934, 103073257, 1285446]"
155,155,3353026,3353026,鹤吱菌,男,6,True,bilibili 知名游戏UP主,1,"{'动画': 3, '生活': 7, '游戏': 72}",99,1961218,"[519872016, 14751040, 295711424, 27534330, 7349, 1543732, 719238, 383578614, 1848018, 9617619, 12807175, 254463269, 2743119, 5294454, 11616487, 145149047, 403748305, 37291782, 13118294, 389088, 5970160, 8366990, 19642758, 517327498, 235555226, 2929048, 1605721, 163637592, 466272, 7552204, 13354765, 32820037, 14110780, 53456, 37199377, 1958342, 777536, 397540531, 52250, 2206456, 1577804, 11336264, 295723, 946974, 808171, 43976732, 2, 20165629, 63231, 208259, 748709, 37090048, 585267, 2019740, 8047632, 546195, 176037767, 43536, 4162287, 562197, 1643718, 433351, 423895, 122879, 168598, 419220]"
156,156,520155988,520155988,所长林超,保密,6,True,bilibili 知名科普UP主,1,{'知识': 41},33,1952925,"[9458053, 489412051, 54992199, 52165725, 254463269, 456664753, 7788379, 466272, 37663924, 8047632, 290548469, 407045223, 526559715, 14583962, 19577966, 37090048, 546195, 208259, 163637592, 235555226, 20165629, 10330740, 517327498]"
157,157,108569350,108569350,AG超玩会王者荣耀梦泪,男,6,True,KPL职业选手梦泪,1,"{'生活': 8, '音乐': 1, '游戏': 981}",40,1928625,"[472755538, 57863910, 20165629, 174070934, 16484, 37090048, 235555226, 103073257, 11229785]"
158,158,104207471,104207471,杰里德Jared,男,6,True,bilibili 2019百大UP主、 知名搞笑UP主,1,"{'时尚': 2, '生活': 156, '音乐': 6, '知识': 1, '游戏': 2}",38,1915165,"[8047632, 1643718, 562197, 4474705, 946974, 24801003, 185546, 92568184, 62540916, 33918431, 315898473, 17409016, 85835398, 30625977, 19642758, 25807917, 41273726, 10345615]"
159,159,946974,946974,影视飓风,保密,6,True,bilibili 2019百大UP主、知名UP主,1,"{'动画': 2, '生活': 48, '纪录片': 3, '影视': 4, '数码': 200, '美食': 1, '知识': 83, '游戏': 2, '娱乐': 1}",288,1939668,"[394609671, 39627524, 883968, 176037767, 337521240, 1532165, 19577966, 280793434, 401742377, 590490400, 178029850, 5970160, 641975239, 119801456, 2200736, 25150941, 2743119, 25910292, 113362335, 37390043, 648113003, 8784855, 345630501, 927587, 14110780, 18202105, 99157282, 305642157, 598464467, 9617619, 50329118, 208259, 81824112, 2929582, 37663924, 102999485, 777536, 3766866, 5294454, 353539995, 33918431, 290548469, 38053181, 27218150, 9321359, 1774758, 646730844, 250858633, 295723, 4408538, 1577804, 52165725, 9303228, 17474339, 147166910, 21330948, 7788379, 174501086, 326246517, 453972, 748709, 483311105, 104207471, 17244618, 17546432, 116683, 254463269, 517327498, 390461123, 437316738, 470156882, 50063223, 546195, 410964, 6171645, 11870568, 466272, 282994, 10119428, 1935882, 29329085, 79061224, 279991456, 26139491, 295711424, 2989565, 7552204, 279583114, 19642758, 416128940, 472747194, 250111460, 1526101, 290526283, 35359510, 8366990, 95304526, 168598, 2029306, 294081438, 37090048, 129259501, 321173469, 15773384, 3066511, 808171, 407045223, 258150656, 257975429, 8969156, 163637592, 69307, 9008159, 24738601, 11336264, 1285446]"
160,160,414641554,414641554,女胖胖,保密,6,True,bilibili 知名美食UP主,1,"{'时尚': 3, '生活': 32, '美食': 171}",89,1923284,"[3353026, 90361813, 33918431, 11616487, 476704454, 438880209, 27756469, 36207566, 227107602, 13354765, 62540916, 3957971, 116683, 161419374, 1962633, 22141287, 393166851, 147166910, 107486042, 486633990, 270105105, 431047137, 6574487, 164139557, 353539995, 338927049, 11278782, 67141499, 39922227, 113362335, 7552204, 390461123, 216623621, 423442, 99157282, 231048690, 26321770, 279583114, 9008159, 33523307, 285499073, 4474705, 18202105, 37090048, 37961599, 337521240, 29329085, 416128940, 11870568, 32820037, 26139491, 2920960, 176037767, 395936853, 3032988, 7956629, 17409016, 235555226, 9824766]"
161,161,481470422,481470422,吃货小姐姐Hamzy,保密,6,True,bilibili 知名美食UP主,1,"{'生活': 1, '美食': 246}",4,1909602,"[235555226, 37090048]"
162,162,284120,284120,三无Marblue,保密,6,True,bilibili 2019百大UP主、知名UP主,1,"{'生活': 1, '资讯': 1, '音乐': 162}",88,1900413,"[3404595, 1951038, 5055, 517327498, 163637592, 927587, 26321770, 1467772, 596324576, 345630501, 53456, 262453663, 483203976, 3046429, 430969192, 328303954, 2460656, 11073, 3379951, 6171645, 269558, 9008159, 684169, 423442, 282994, 26633150, 5957440, 2103351, 63231, 374377, 197098, 2374194, 168598]"
163,163,38351330,38351330,阿幕降临,保密,6,True,bilibili 2019百大UP主、知名UP主,1,"{'动画': 67, '生活': 4, '游戏': 10, '娱乐': 1}",33,1928850,"[1724598, 163637592, 2897191, 22141287, 11616487, 8047632, 517327498, 258150656, 3380239, 416128940, 54992199, 19071708, 235555226, 37090048, 50329118, 20503549, 19456751, 250858633, 149558293, 927587, 4408538]"
164,164,29296192,29296192,虫哥说电影,保密,6,True,bilibili 知名影视UP主,1,"{'动画': 5, '鬼畜': 1, '时尚': 1, '生活': 5, '国创': 2, '影视': 243, '知识': 1, '娱乐': 5}",80,1904487,"[14506388, 5870268, 321173469, 174501086, 14068111, 49246269, 90361813, 44688866, 14110780, 517327498, 1654470, 617285, 321422126, 26366366, 15773384, 452309333, 253350665, 21837784, 17819768, 10119428, 8047632, 203337614, 32660634, 4408538, 474853499, 138832847, 7487399, 6739643, 235555226, 37090048, 3386870, 240769971, 27218150, 9824766, 8578857, 927587, 196356191, 34189415, 8730238, 26023642, 4856007, 20165629, 10558098, 154021609, 79061224, 14333871, 122879]"
165,165,16539048,16539048,一只小仙若,女,6,True,bilibili 直播签约主播、知名UP主,1,"{'舞蹈': 98, '生活': 6, '音乐': 2, '游戏': 2, '娱乐': 1}",123,1904066,"[401742377, 515993, 92568184, 2223018, 178029850, 9617619, 4408538, 14110780, 2743119, 306895558, 295723, 6574487, 5970160, 416128940, 8581342, 8366990, 436473455, 280793434, 1962633, 2920960, 9824766, 1526101, 2206456, 23400436, 63231, 437316738, 11870568, 163637592, 808171, 632887, 52250, 433351, 259333, 2691287, 2378908, 562197, 11684516, 168598, 137952, 295711424, 19696996, 4578433, 900171, 1577804, 6534506, 164139557, 6229277, 1774758, 322892, 10893225, 7375428, 10139490, 777536, 546195, 466272, 2689967, 15385187, 521444, 378034, 116683]"
